,PLAYER_ID,full_name,SEASON_ID,SEASON_EXP,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,POSITION,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,PTS,is_active
3001,201147,Corey Brewer,2016-17,14,1610612747,LAL,31.0,Guard-Forward,24,3.0,358.0,53,121,5.0,24.0,18,24,11.0,41.0,36,24.0,8.0,19.0,29,129,False
3002,201147,Corey Brewer,2016-17,14,0,TOT,31.0,Guard-Forward,82,11.0,1281.0,147,348,27.0,118.0,50,68,32.0,134.0,97,61.0,20.0,55.0,133,371,False
3003,201147,Corey Brewer,2017-18,14,1610612747,LAL,32.0,Guard-Forward,54,2.0,694.0,78,172,8.0,43.0,34,51,23.0,70.0,41,41.0,8.0,38.0,83,198,False
3004,201147,Corey Brewer,2017-18,14,1610612760,OKC,32.0,Guard-Forward,18,16.0,514.0,64,144,23.0,67.0,31,39,20.0,41.0,24,38.0,6.0,11.0,56,182,False
3005,201147,Corey Brewer,2017-18,14,0,TOT,32.0,Guard-Forward,72,18.0,1209.0,142,316,31.0,110.0,65,90,43.0,111.0,65,79.0,14.0,49.0,139,380,False
3006,201147,Corey Brewer,2018-19,14,1610612755,PHI,33.0,Guard-Forward,7,3.0,140.0,20,49,4.0,14.0,9,13,4.0,13.0,10,12.0,2.0,8.0,16,53,False
3007,201147,Corey Brewer,2018-19,14,1610612758,SAC,33.0,Guard-Forward,24,0.0,352.0,33,74,10.0,30.0,22,30,22.0,37.0,29,20.0,5.0,11.0,47,98,False
3008,201147,Corey Brewer,2018-19,14,0,TOT,33.0,Guard-Forward,31,3.0,492.0,53,123,14.0,44.0,31,43,26.0,50.0,39,32.0,7.0,19.0,63,151,False
3009,201147,Corey Brewer,2019-20,14,1610612758,SAC,34.0,Guard-Forward,5,0.0,33.0,2,4,0.0,1.0,1,3,2.0,6.0,2,4.0,0.0,2.0,7,5,False
3161,1629151,Ryan Broekhoff,2018-19,3,1610612742,DAL,28.0,Guard-Forward,42,0.0,454.0,57,126,38.0,93.0,15,19,8.0,55.0,22,6.0,4.0,16.0,35,167,False
3162,1629151,Ryan Broekhoff,2019-20,3,1610612742,DAL,29.0,Guard-Forward,17,1.0,180.0,22,59,20.0,51.0,7,8,5.0,38.0,11,5.0,4.0,6.0,15,71,False
3199,1628415,Dillon Brooks,2017-18,4,1610612763,MEM,22.0,Guard-Forward,82,74.0,2350.0,340,772,94.0,264.0,124,166,49.0,208.0,135,73.0,17.0,124.0,233,898,True
3200,1628415,Dillon Brooks,2018-19,4,1610612763,MEM,23.0,Guard-Forward,18,0.0,330.0,49,122,15.0,40.0,22,30,9.0,22.0,16,10.0,4.0,19.0,50,135,True
3201,1628415,Dillon Brooks,2019-20,4,1610612763,MEM,24.0,Guard-Forward,73,73.0,2112.0,435,1068,147.0,411.0,164,203,68.0,175.0,150,63.0,27.0,124.0,278,1181,True
3202,1628415,Dillon Brooks,2020-21,4,1610612763,MEM,25.0,Guard-Forward,67,67.0,1997.0,432,1031,128.0,372.0,159,195,53.0,143.0,157,78.0,26.0,119.0,237,1151,True
3203,1628415,Dillon Brooks,2021-22,4,1610612763,MEM,26.0,Guard-Forward,32,31.0,885.0,227,526,46.0,149.0,90,106,29.0,73.0,88,36.0,8.0,50.0,105,590,True
